Min °C,Max °C,Rain(mm),Max wind gust Spd - km/h,Temp °C- 9:00AM,RH -% 9:00AM,Spd - 9:00AM - km/h,MSLP- hPa - 9:00AM,Temp °C- 3:00PM,RH -% 3:00PM,Spd - 3:00PM - km/h,MSLP- hPa - 3:00PM,RainTomorrow,State_NSW,State_NT,State_QLD,State_SA,State_TAS,State_VIC,State_WA,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September
26.1,33.1,0.6,54.0,26.2,83.0,24.0,1008.4,32.1,52.0,20.0,1005.2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20.7,39.1,0.0,50.0,29.8,27.0,22.0,1010.5,37.4,13.0,11.0,1005.9,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
24.4,40.0,0.0,43.0,32.2,26.0,28.0,1009.7,38.6,16.0,9.0,1005.5,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
19.7,34.2,0.0,52.0,26.5,18.0,30.0,1013.7,33.8,12.0,20.0,1009.3,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
18.6,36.3,0.0,35.0,27.3,16.0,24.0,1011.0,34.7,12.0,9.0,1006.5,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
18.7,23.0,2.6,39.0,18.8,97.0,20.0,1012.6,19.9,96.0,17.0,1010.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22.1,39.7,0.0,33.0,31.4,22.0,17.0,1007.2,39.1,12.0,19.0,1002.8,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
26.5,39.8,0.0,39.0,29.2,29.0,26.0,1010.0,38.3,18.0,15.0,1006.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
15.3,36.8,0.0,56.0,26.3,17.0,15.0,1011.3,34.8,11.0,28.0,1007.1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20.5,36.4,0.0,35.0,28.5,19.0,17.0,1011.5,34.7,11.0,15.0,1008.1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22.5,41.5,0.0,37.0,33.0,15.0,4.0,1007.2,40.0,12.0,17.0,1003.0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17.8,34.9,0.0,37.0,25.2,23.0,24.0,1012.3,33.9,8.0,20.0,1007.9,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22.8,39.1,0.0,56.0,30.7,22.0,22.0,1010.5,37.7,14.0,17.0,1007.1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.2,30.0,0.0,37.0,22.7,57.0,20.0,1012.0,28.2,35.0,13.0,1009.1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
26.9,39.7,0.0,48.0,30.1,24.0,19.0,1010.2,37.6,13.0,17.0,1007.2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20.3,39.0,0.0,48.0,30.9,14.0,26.0,1011.1,37.3,14.0,30.0,1007.6,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25.2,37.2,0.0,48.0,29.1,40.0,33.0,1009.4,34.7,28.0,31.0,1005.5,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22.5,34.5,0.0,35.0,26.3,32.0,20.0,1011.6,33.2,18.0,19.0,1008.1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20.8,41.0,0.0,57.0,32.2,19.0,4.0,1009.2,39.4,12.0,24.0,1005.8,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
22.7,34.6,0.0,46.0,25.2,20.0,24.0,1012.0,33.0,12.0,20.0,1008.2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25.8,38.5,0.0,57.0,31.3,30.0,26.0,1009.5,37.2,19.0,28.0,1005.8,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
28.8,43.0,0.0,59.0,36.9,18.0,22.0,1007.5,41.3,12.0,11.0,1001.9,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
31.0,42.3,0.0,83.0,35.6,29.0,20.0,1006.5,39.9,17.0,6.0,1002.8,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26.2,38.5,0.0,37.0,30.5,19.0,24.0,1008.0,37.1,13.0,11.0,1004.7,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25.9,34.5,0.0,46.0,28.3,28.0,30.0,1010.3,32.2,23.0,28.0,1007.3,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.7,37.2,5.6,54.0,29.2,61.0,33.0,1002.8,35.6,34.0,28.0,1001.1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18.8,27.1,0.0,26.0,19.9,77.0,15.0,1012.4,24.6,48.0,9.0,1009.4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.5,41.3,0.0,37.0,30.7,13.0,20.0,1008.4,38.8,13.0,9.0,1004.3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.1,36.3,0.0,43.0,27.8,21.0,26.0,1008.8,34.2,15.0,13.0,1005.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20.5,39.0,0.0,44.0,32.5,12.0,28.0,1009.9,38.8,11.0,19.0,1005.9,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27.3,40.2,0.0,94.0,31.8,30.0,20.0,1008.0,38.1,18.0,11.0,1002.8,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.1,34.9,0.0,63.0,25.2,45.0,26.0,1011.4,33.4,23.0,24.0,1008.4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.3,40.0,0.0,52.0,31.5,14.0,20.0,1005.8,38.5,13.0,13.0,1000.7,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.8,36.1,0.0,52.0,28.4,15.0,20.0,1010.8,34.7,10.0,19.0,1007.0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
19.3,30.3,8.4,39.0,20.7,76.0,19.0,1012.6,29.3,36.0,19.0,1008.7,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.5,37.1,0.0,44.0,26.2,28.0,20.0,1010.9,36.1,17.0,20.0,1005.9,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25.7,35.2,0.0,41.0,26.0,56.0,19.0,1007.3,33.5,31.0,13.0,1003.1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
19.0,38.2,0.0,48.0,29.5,14.0,26.0,1010.3,38.1,9.0,20.0,1006.1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.7,42.9,0.0,31.0,33.8,11.0,15.0,1013.0,41.3,10.0,13.0,1007.1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26.8,42.6,0.0,54.0,36.0,24.0,19.0,1006.7,41.9,14.0,22.0,1002.3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27.8,39.8,0.0,41.0,31.1,13.0,28.0,1008.5,38.3,10.0,15.0,1004.6,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
28.4,40.5,0.0,46.0,32.7,41.0,19.0,1004.6,39.8,14.0,20.0,1001.6,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.3,31.6,18.8,50.0,24.7,86.0,22.0,1001.3,29.7,64.0,20.0,998.6,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
19.8,35.9,0.0,43.0,26.5,43.0,17.0,1010.3,34.9,23.0,20.0,1006.5,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
25.4,42.4,0.0,37.0,34.5,10.0,17.0,1008.9,40.0,10.0,11.0,1005.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.1,37.6,0.0,43.0,29.9,21.0,17.0,1008.4,35.3,22.0,17.0,1003.7,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.5,40.0,0.0,59.0,32.6,15.0,20.0,1008.7,38.3,22.0,31.0,1004.3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.7,40.5,0.0,35.0,31.2,17.0,13.0,1012.5,38.9,13.0,19.0,1008.4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.1,40.2,0.0,50.0,31.0,30.0,17.0,1009.1,38.7,14.0,11.0,1004.3,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26.1,42.7,0.0,37.0,35.8,10.0,15.0,1007.6,41.0,9.0,13.0,1003.9,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
26.4,39.0,0.0,44.0,30.7,49.0,22.0,1006.3,37.4,24.0,15.0,1001.1,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
27.3,32.3,0.0,41.0,30.2,41.0,17.0,1007.5,28.2,58.0,22.0,1005.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2.0,20.2,0.0,33.0,8.8,71.0,4.0,1026.6,19.4,30.0,19.0,1022.5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.2,25.1,0.0,31.0,16.6,38.0,9.0,1019.7,24.0,21.0,9.0,1014.5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6.3,26.9,0.0,30.0,13.6,44.0,13.0,1023.2,26.5,24.0,15.0,1020.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.4,18.4,0.0,37.0,7.3,60.0,13.0,1023.7,17.5,26.0,15.0,1019.4,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8.6,21.2,0.0,30.0,13.9,40.0,9.0,1024.9,20.6,26.0,17.0,1022.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.6,18.3,0.0,39.0,8.0,61.0,13.0,1024.9,17.4,30.0,20.0,1021.5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6.6,20.8,0.0,33.0,12.6,53.0,9.0,1026.8,20.0,28.0,15.0,1022.6,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.5,17.5,0.0,39.0,7.9,51.0,9.0,1023.7,16.1,37.0,13.0,1020.6,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.2,19.9,0.0,28.0,8.9,56.0,6.0,1023.9,18.8,33.0,15.0,1020.6,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.0,27.8,0.0,41.0,19.9,24.0,19.0,1016.8,26.8,20.0,24.0,1014.5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8.8,20.6,0.0,35.0,13.9,49.0,13.0,1024.9,19.9,28.0,15.0,1021.6,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.8,18.5,0.0,26.0,6.5,48.0,6.0,1023.2,17.8,28.0,9.0,1020.3,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.6,18.6,0.0,33.0,9.6,52.0,13.0,1024.0,18.4,27.0,19.0,1020.1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14.0,17.0,0.0,35.0,14.4,53.0,17.0,1025.3,16.3,46.0,19.0,1023.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.2,18.0,0.0,28.0,10.0,44.0,7.0,1024.2,17.3,28.0,13.0,1020.6,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.9,23.0,0.0,37.0,6.4,53.0,13.0,1023.7,21.6,51.0,19.0,1015.3,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.0,18.1,0.0,37.0,10.7,63.0,15.0,1028.0,17.3,39.0,19.0,1024.4,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.3,23.5,0.0,33.0,11.1,44.0,13.0,1023.2,22.9,27.0,15.0,1018.5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0,25.5,0.0,26.0,8.7,40.0,6.0,1026.1,25.2,20.0,7.0,1021.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,18.9,0.0,44.0,7.8,52.0,13.0,1023.3,18.1,25.0,20.0,1020.9,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.7,18.7,0.0,44.0,12.1,65.0,15.0,1027.8,17.7,38.0,20.0,1025.2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.4,20.4,0.0,28.0,8.3,53.0,6.0,1025.2,19.6,23.0,11.0,1021.8,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.6,19.3,0.0,39.0,10.5,43.0,7.0,1027.7,18.7,21.0,26.0,1024.4,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.2,17.8,0.0,28.0,7.3,67.0,7.0,1023.3,16.4,31.0,7.0,1020.0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.8,18.8,0.0,37.0,9.2,56.0,13.0,1029.3,17.6,29.0,20.0,1025.5,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.9,22.2,0.0,26.0,9.5,44.0,13.0,1024.8,21.4,24.0,11.0,1020.4,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.4,19.8,0.0,52.0,7.3,48.0,6.0,1028.6,18.9,21.0,20.0,1024.2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.1,19.2,0.0,20.0,8.1,56.0,13.0,1022.4,18.6,27.0,9.0,1019.2,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15.7,30.9,0.0,41.0,23.0,59.0,2.0,1014.7,30.5,27.0,22.0,1011.3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19.9,36.5,0.0,52.0,28.1,34.0,13.0,1013.8,36.0,17.0,15.0,1009.7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17.0,35.9,0.0,48.0,28.8,23.0,17.0,1017.9,34.8,14.0,26.0,1014.2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19.2,33.9,0.0,41.0,25.0,37.0,26.0,1016.6,32.6,21.0,17.0,1012.4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22.9,27.7,0.0,54.0,23.8,66.0,7.0,1010.8,27.5,39.0,9.0,1008.9,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17.4,31.9,0.0,43.0,24.6,37.0,17.0,1013.5,31.1,19.0,22.0,1009.9,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
16.0,32.1,0.0,37.0,23.5,18.0,20.0,1016.7,31.2,11.0,19.0,1013.3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
16.7,34.7,0.0,39.0,26.5,25.0,19.0,1017.3,33.8,18.0,19.0,1012.2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21.9,34.0,0.0,30.0,27.5,27.0,17.0,1013.1,33.2,19.0,13.0,1010.4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
16.0,31.6,0.0,43.0,22.9,55.0,13.0,1015.9,30.5,19.0,22.0,1011.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
20.2,35.0,0.0,43.0,28.2,37.0,11.0,1014.0,33.8,21.0,28.0,1009.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17.5,36.2,0.0,43.0,27.2,28.0,13.0,1017.9,35.4,15.0,26.0,1013.7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
16.6,35.4,0.0,26.0,26.0,24.0,9.0,1014.7,34.0,17.0,7.0,1010.2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19.2,37.4,0.0,65.0,30.9,12.0,17.0,1007.7,36.1,13.0,19.0,1005.2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17.7,32.3,0.0,41.0,24.9,44.0,15.0,1013.6,31.3,20.0,22.0,1009.9,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
20.3,32.5,0.0,35.0,23.9,41.0,15.0,1015.7,31.2,21.0,17.0,1012.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
18.3,35.9,0.0,54.0,27.1,26.0,15.0,1018.4,34.4,17.0,26.0,1013.7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22.4,38.5,0.0,48.0,30.0,21.0,17.0,1011.7,36.9,13.0,7.0,1007.6,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
16.6,28.2,2.0,30.0,21.8,75.0,4.0,1010.2,26.3,44.0,11.0,1008.1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
23.2,38.1,0.0,39.0,29.6,29.0,9.0,1013.1,36.5,14.0,17.0,1008.9,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
18.5,36.5,0.0,31.0,28.4,31.0,11.0,1018.6,35.1,14.0,9.0,1014.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
18.0,32.5,0.0,37.0,24.9,35.0,20.0,1017.6,31.5,27.0,22.0,1013.9,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17.2,19.8,25.4,37.0,17.7,99.0,17.0,1011.2,19.3,89.0,26.0,1007.7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.6,33.8,0.0,33.0,25.9,30.0,15.0,1012.2,33.3,13.0,19.0,1008.6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.1,34.0,0.0,39.0,26.0,27.0,17.0,1017.5,33.9,17.0,13.0,1013.4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
18.2,36.6,0.0,50.0,27.9,32.0,20.0,1014.1,35.5,15.0,19.0,1010.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19.0,33.1,0.0,46.0,23.3,43.0,13.0,1014.2,32.9,24.0,15.0,1008.6,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
17.6,23.8,17.0,33.0,18.6,100.0,11.0,1007.3,21.8,85.0,24.0,1005.2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
18.5,35.5,0.0,33.0,28.0,35.0,15.0,1012.2,34.9,19.0,13.0,1009.2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
